Aquifer,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,,,,
2038-05-01 00:00:00,93.35161451,-109.0102777,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-06-01 00:00:00,93.06790945,-109.7597647,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-07-01 00:00:00,92.78420439,-110.5092517,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-08-01 00:00:00,92.50049933,-111.2587387,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-09-01 00:00:00,92.21679427,-112.0082257,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-10-01 00:00:00,91.93308921,-112.7577127,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-11-01 00:00:00,91.64938415,-113.5071997,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2038-12-01 00:00:00,91.36567909,-114.2566867,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-01-01 00:00:00,91.08197403,-115.0061737,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-02-01 00:00:00,90.79826897,-115.7556607,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-03-01 00:00:00,90.51456391,-116.5051477,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-04-01 00:00:00,90.23085885,-117.2546347,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-05-01 00:00:00,89.94715379,-118.0041218,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-06-01 00:00:00,89.66344874,-118.7536088,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-07-01 00:00:00,89.37974368,-119.5030958,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-08-01 00:00:00,89.09603862,-120.2525828,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-09-01 00:00:00,88.81233356,-121.0020698,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-10-01 00:00:00,88.5286285,-121.7515568,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-11-01 00:00:00,88.24492344,-122.5010438,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2039-12-01 00:00:00,87.96121838,-123.2505308,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-01-01 00:00:00,87.67751332,-124.0000178,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-02-01 00:00:00,87.39380826,-124.7495048,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-03-01 00:00:00,87.1101032,-125.4989918,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-04-01 00:00:00,86.82639814,-126.2484788,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-05-01 00:00:00,86.54269308,-126.9979658,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-06-01 00:00:00,86.25898802,-127.7474528,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-07-01 00:00:00,85.97528296,-128.4969398,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-08-01 00:00:00,85.6915779,-129.2464268,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-09-01 00:00:00,85.40787284,-129.9959138,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-10-01 00:00:00,85.12416778,-130.7454008,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-11-01 00:00:00,84.84046272,-131.4948878,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2040-12-01 00:00:00,84.55675766,-132.2443748,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-01-01 00:00:00,84.2730526,-132.9938618,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-02-01 00:00:00,83.98934754,-133.7433488,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-03-01 00:00:00,83.70564248,-134.4928358,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-04-01 00:00:00,83.42193742,-135.2423228,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-05-01 00:00:00,83.13823236,-135.9918098,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-06-01 00:00:00,82.8545273,-136.7412969,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-07-01 00:00:00,82.57082224,-137.4907839,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-08-01 00:00:00,82.28711718,-138.2402709,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-09-01 00:00:00,82.00341212,-138.9897579,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-10-01 00:00:00,81.71970706,-139.7392449,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-11-01 00:00:00,81.436002,-140.4887319,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2041-12-01 00:00:00,81.15229694,-141.2382189,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-01-01 00:00:00,80.86859188,-141.9877059,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-02-01 00:00:00,80.58488682,-142.7371929,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-03-01 00:00:00,80.30118176,-143.4866799,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-04-01 00:00:00,80.0174767,-144.2361669,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-05-01 00:00:00,79.73377164,-144.9856539,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-06-01 00:00:00,79.45006658,-145.7351409,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-07-01 00:00:00,79.16636152,-146.4846279,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-08-01 00:00:00,78.88265646,-147.2341149,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-09-01 00:00:00,78.5989514,-147.9836019,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-10-01 00:00:00,78.31524634,-148.7330889,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-11-01 00:00:00,78.03154128,-149.4825759,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2042-12-01 00:00:00,77.74783622,-150.2320629,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-01-01 00:00:00,77.46413116,-150.9815499,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-02-01 00:00:00,77.1804261,-151.7310369,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-03-01 00:00:00,76.89672104,-152.4805239,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-04-01 00:00:00,76.61301598,-153.2300109,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-05-01 00:00:00,76.32931092,-153.9794979,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-06-01 00:00:00,76.04560586,-154.728985,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-07-01 00:00:00,75.7619008,-155.478472,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-08-01 00:00:00,75.47819574,-156.227959,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-09-01 00:00:00,75.19449068,-156.977446,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-10-01 00:00:00,74.91078562,-157.726933,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-11-01 00:00:00,74.62708056,-158.47642,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2043-12-01 00:00:00,74.3433755,-159.225907,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-01-01 00:00:00,74.05967044,-159.975394,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-02-01 00:00:00,73.77596538,-160.724881,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-03-01 00:00:00,73.49226032,-161.474368,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-04-01 00:00:00,73.20855526,-162.223855,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-05-01 00:00:00,72.9248502,-162.973342,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-06-01 00:00:00,72.64114514,-163.722829,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-07-01 00:00:00,72.35744008,-164.472316,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-08-01 00:00:00,72.07373502,-165.221803,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-09-01 00:00:00,71.79002996,-165.97129,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-10-01 00:00:00,71.5063249,-166.720777,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-11-01 00:00:00,71.22261984,-167.470264,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2044-12-01 00:00:00,70.93891478,-168.219751,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-01-01 00:00:00,70.65520972,-168.969238,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-02-01 00:00:00,70.37150466,-169.718725,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-03-01 00:00:00,70.0877996,-170.468212,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-04-01 00:00:00,69.80409454,-171.217699,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-05-01 00:00:00,69.52038948,-171.967186,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-06-01 00:00:00,69.23668442,-172.7166731,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-07-01 00:00:00,68.95297936,-173.4661601,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-08-01 00:00:00,68.6692743,-174.2156471,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-09-01 00:00:00,68.38556924,-174.9651341,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-10-01 00:00:00,68.10186418,-175.7146211,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-11-01 00:00:00,67.81815912,-176.4641081,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2045-12-01 00:00:00,67.53445406,-177.2135951,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-01-01 00:00:00,67.250749,-177.9630821,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-02-01 00:00:00,66.96704394,-178.7125691,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-03-01 00:00:00,66.68333888,-179.4620561,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-04-01 00:00:00,66.39963382,-180.2115431,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-05-01 00:00:00,66.11592876,-180.9610301,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-06-01 00:00:00,65.8322237,-181.7105171,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-07-01 00:00:00,65.54851864,-182.4600041,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-08-01 00:00:00,65.26481358,-183.2094911,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-09-01 00:00:00,64.98110852,-183.9589781,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-10-01 00:00:00,64.69740346,-184.7084651,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-11-01 00:00:00,64.4136984,-185.4579521,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2046-12-01 00:00:00,64.12999334,-186.2074391,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-01-01 00:00:00,63.84628828,-186.9569261,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-02-01 00:00:00,63.56258322,-187.7064131,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-03-01 00:00:00,63.27887816,-188.4559001,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-04-01 00:00:00,62.9951731,-189.2053871,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-05-01 00:00:00,62.71146804,-189.9548741,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-06-01 00:00:00,62.42776298,-190.7043611,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-07-01 00:00:00,62.14405792,-191.4538482,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-08-01 00:00:00,61.86035286,-192.2033352,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-09-01 00:00:00,61.5766478,-192.9528222,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-10-01 00:00:00,61.29294274,-193.7023092,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-11-01 00:00:00,61.00923768,-194.4517962,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2047-12-01 00:00:00,60.72553262,-195.2012832,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-01-01 00:00:00,60.44182756,-195.9507702,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-02-01 00:00:00,60.1581225,-196.7002572,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-03-01 00:00:00,59.87441744,-197.4497442,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-04-01 00:00:00,59.59071238,-198.1992312,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-05-01 00:00:00,59.30700732,-198.9487182,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-06-01 00:00:00,59.02330226,-199.6982052,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-07-01 00:00:00,58.7395972,-200.4476922,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-08-01 00:00:00,58.45589214,-201.1971792,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-09-01 00:00:00,58.17218708,-201.9466662,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-10-01 00:00:00,57.88848202,-202.6961532,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-11-01 00:00:00,57.60477696,-203.4456402,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2048-12-01 00:00:00,57.3210719,-204.1951272,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-01-01 00:00:00,57.03736684,-204.9446142,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-02-01 00:00:00,56.75366178,-205.6941012,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-03-01 00:00:00,56.46995672,-206.4435882,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-04-01 00:00:00,56.18625166,-207.1930752,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-05-01 00:00:00,55.9025466,-207.9425622,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-06-01 00:00:00,55.61884154,-208.6920492,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-07-01 00:00:00,55.33513648,-209.4415363,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-08-01 00:00:00,55.05143142,-210.1910233,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-09-01 00:00:00,54.76772636,-210.9405103,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-10-01 00:00:00,54.4840213,-211.6899973,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-11-01 00:00:00,54.20031625,-212.4394843,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2049-12-01 00:00:00,53.91661119,-213.1889713,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-01-01 00:00:00,53.63290613,-213.9384583,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-02-01 00:00:00,53.34920107,-214.6879453,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-03-01 00:00:00,53.06549601,-215.4374323,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-04-01 00:00:00,52.78179095,-216.1869193,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-05-01 00:00:00,52.49808589,-216.9364063,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-06-01 00:00:00,52.21438083,-217.6858933,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-07-01 00:00:00,51.93067577,-218.4353803,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-08-01 00:00:00,51.64697071,-219.1848673,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-09-01 00:00:00,51.36326565,-219.9343543,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-10-01 00:00:00,51.07956059,-220.6838413,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-11-01 00:00:00,50.79585553,-221.4333283,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2050-12-01 00:00:00,50.51215047,-222.1828153,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-01-01 00:00:00,50.22844541,-222.9323023,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-02-01 00:00:00,49.94474035,-223.6817893,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-03-01 00:00:00,49.66103529,-224.4312763,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-04-01 00:00:00,49.37733023,-225.1807633,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-05-01 00:00:00,49.09362517,-225.9302503,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-06-01 00:00:00,48.80992011,-226.6797373,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-07-01 00:00:00,48.52621505,-227.4292244,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-08-01 00:00:00,48.24250999,-228.1787114,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-09-01 00:00:00,47.95880493,-228.9281984,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-10-01 00:00:00,47.67509987,-229.6776854,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-11-01 00:00:00,47.39139481,-230.4271724,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2051-12-01 00:00:00,47.10768975,-231.1766594,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-01-01 00:00:00,46.82398469,-231.9261464,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-02-01 00:00:00,46.54027963,-232.6756334,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-03-01 00:00:00,46.25657457,-233.4251204,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-04-01 00:00:00,45.97286951,-234.1746074,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-05-01 00:00:00,45.68916445,-234.9240944,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-06-01 00:00:00,45.40545939,-235.6735814,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-07-01 00:00:00,45.12175433,-236.4230684,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-08-01 00:00:00,44.83804927,-237.1725554,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-09-01 00:00:00,44.55434421,-237.9220424,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-10-01 00:00:00,44.27063915,-238.6715294,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-11-01 00:00:00,43.98693409,-239.4210164,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2052-12-01 00:00:00,43.70322903,-240.1705034,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-01-01 00:00:00,43.41952397,-240.9199904,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-02-01 00:00:00,43.13581891,-241.6694774,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-03-01 00:00:00,42.85211385,-242.4189644,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-04-01 00:00:00,42.56840879,-243.1684514,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-05-01 00:00:00,42.28470373,-243.9179384,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-06-01 00:00:00,42.00099867,-244.6674254,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-07-01 00:00:00,41.71729361,-245.4169124,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-08-01 00:00:00,41.43358855,-246.1663995,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-09-01 00:00:00,41.14988349,-246.9158865,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-10-01 00:00:00,40.86617843,-247.6653735,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-11-01 00:00:00,40.58247337,-248.4148605,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2053-12-01 00:00:00,40.29876831,-249.1643475,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-01-01 00:00:00,40.01506325,-249.9138345,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-02-01 00:00:00,39.73135819,-250.6633215,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
