Aquifer,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,Upper,Lower,,,,
2054-03-01 00:00:00,39.44765313,-251.4128085,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-04-01 00:00:00,39.16394807,-252.1622955,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-05-01 00:00:00,38.88024301,-252.9117825,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-06-01 00:00:00,38.59653795,-253.6612695,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-07-01 00:00:00,38.31283289,-254.4107565,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-08-01 00:00:00,38.02912783,-255.1602435,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-09-01 00:00:00,37.74542277,-255.9097305,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-10-01 00:00:00,37.46171771,-256.6592175,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-11-01 00:00:00,37.17801265,-257.4087045,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2054-12-01 00:00:00,36.89430759,-258.1581915,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-01-01 00:00:00,36.61060253,-258.9076785,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-02-01 00:00:00,36.32689747,-259.6571655,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-03-01 00:00:00,36.04319241,-260.4066525,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-04-01 00:00:00,35.75948735,-261.1561395,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-05-01 00:00:00,35.47578229,-261.9056265,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-06-01 00:00:00,35.19207723,-262.6551135,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-07-01 00:00:00,34.90837217,-263.4046005,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-08-01 00:00:00,34.62466711,-264.1540876,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-09-01 00:00:00,34.34096205,-264.9035746,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-10-01 00:00:00,34.05725699,-265.6530616,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-11-01 00:00:00,33.77355193,-266.4025486,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2055-12-01 00:00:00,33.48984687,-267.1520356,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-01-01 00:00:00,33.20614181,-267.9015226,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-02-01 00:00:00,32.92243675,-268.6510096,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-03-01 00:00:00,32.63873169,-269.4004966,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-04-01 00:00:00,32.35502663,-270.1499836,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-05-01 00:00:00,32.07132157,-270.8994706,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-06-01 00:00:00,31.78761651,-271.6489576,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-07-01 00:00:00,31.50391145,-272.3984446,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-08-01 00:00:00,31.22020639,-273.1479316,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-09-01 00:00:00,30.93650133,-273.8974186,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-10-01 00:00:00,30.65279627,-274.6469056,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-11-01 00:00:00,30.36909121,-275.3963926,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2056-12-01 00:00:00,30.08538615,-276.1458796,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-01-01 00:00:00,29.80168109,-276.8953666,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-02-01 00:00:00,29.51797603,-277.6448536,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-03-01 00:00:00,29.23427097,-278.3943406,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-04-01 00:00:00,28.95056591,-279.1438276,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-05-01 00:00:00,28.66686085,-279.8933146,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-06-01 00:00:00,28.38315579,-280.6428016,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-07-01 00:00:00,28.09945073,-281.3922886,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-08-01 00:00:00,27.81574567,-282.1417756,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-09-01 00:00:00,27.53204061,-282.8912627,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-10-01 00:00:00,27.24833555,-283.6407497,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-11-01 00:00:00,26.96463049,-284.3902367,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2057-12-01 00:00:00,26.68092543,-285.1397237,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-01-01 00:00:00,26.39722037,-285.8892107,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-02-01 00:00:00,26.11351531,-286.6386977,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-03-01 00:00:00,25.82981025,-287.3881847,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-04-01 00:00:00,25.54610519,-288.1376717,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-05-01 00:00:00,25.26240013,-288.8871587,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-06-01 00:00:00,24.97869507,-289.6366457,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-07-01 00:00:00,24.69499001,-290.3861327,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-08-01 00:00:00,24.41128495,-291.1356197,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-09-01 00:00:00,24.12757989,-291.8851067,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-10-01 00:00:00,23.84387483,-292.6345937,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-11-01 00:00:00,23.56016977,-293.3840807,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2058-12-01 00:00:00,23.27646471,-294.1335677,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-01-01 00:00:00,22.99275965,-294.8830547,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-02-01 00:00:00,22.70905459,-295.6325417,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-03-01 00:00:00,22.42534953,-296.3820287,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-04-01 00:00:00,22.14164447,-297.1315157,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-05-01 00:00:00,21.85793941,-297.8810027,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-06-01 00:00:00,21.57423435,-298.6304897,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-07-01 00:00:00,21.29052929,-299.3799767,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-08-01 00:00:00,21.00682423,-300.1294637,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-09-01 00:00:00,20.72311917,-300.8789508,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-10-01 00:00:00,20.43941411,-301.6284378,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-11-01 00:00:00,20.15570905,-302.3779248,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2059-12-01 00:00:00,19.87200399,-303.1274118,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-01-01 00:00:00,19.58829893,-303.8768988,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-02-01 00:00:00,19.30459387,-304.6263858,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-03-01 00:00:00,19.02088881,-305.3758728,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-04-01 00:00:00,18.73718375,-306.1253598,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-05-01 00:00:00,18.4534787,-306.8748468,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-06-01 00:00:00,18.16977364,-307.6243338,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-07-01 00:00:00,17.88606858,-308.3738208,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-08-01 00:00:00,17.60236352,-309.1233078,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-09-01 00:00:00,17.31865846,-309.8727948,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-10-01 00:00:00,17.0349534,-310.6222818,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-11-01 00:00:00,16.75124834,-311.3717688,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2060-12-01 00:00:00,16.46754328,-312.1212558,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-01-01 00:00:00,16.18383822,-312.8707428,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-02-01 00:00:00,15.90013316,-313.6202298,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-03-01 00:00:00,15.6164281,-314.3697168,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-04-01 00:00:00,15.33272304,-315.1192038,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-05-01 00:00:00,15.04901798,-315.8686908,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-06-01 00:00:00,14.76531292,-316.6181778,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-07-01 00:00:00,14.48160786,-317.3676648,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-08-01 00:00:00,14.1979028,-318.1171518,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-09-01 00:00:00,13.91419774,-318.8666389,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-10-01 00:00:00,13.63049268,-319.6161259,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-11-01 00:00:00,13.34678762,-320.3656129,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2061-12-01 00:00:00,13.06308256,-321.1150999,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-01-01 00:00:00,12.7793775,-321.8645869,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-02-01 00:00:00,12.49567244,-322.6140739,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-03-01 00:00:00,12.21196738,-323.3635609,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-04-01 00:00:00,11.92826232,-324.1130479,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-05-01 00:00:00,11.64455726,-324.8625349,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-06-01 00:00:00,11.3608522,-325.6120219,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-07-01 00:00:00,11.07714714,-326.3615089,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-08-01 00:00:00,10.79344208,-327.1109959,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-09-01 00:00:00,10.50973702,-327.8604829,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-10-01 00:00:00,10.22603196,-328.6099699,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-11-01 00:00:00,9.942326897,-329.3594569,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2062-12-01 00:00:00,9.658621838,-330.1089439,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-01-01 00:00:00,9.374916778,-330.8584309,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-02-01 00:00:00,9.091211718,-331.6079179,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-03-01 00:00:00,8.807506658,-332.3574049,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-04-01 00:00:00,8.523801598,-333.1068919,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-05-01 00:00:00,8.240096538,-333.8563789,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-06-01 00:00:00,7.956391478,-334.6058659,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-07-01 00:00:00,7.672686418,-335.3553529,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-08-01 00:00:00,7.388981358,-336.1048399,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-09-01 00:00:00,7.105276298,-336.8543269,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-10-01 00:00:00,6.821571238,-337.603814,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-11-01 00:00:00,6.537866178,-338.353301,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2063-12-01 00:00:00,6.254161119,-339.102788,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-01-01 00:00:00,5.970456059,-339.852275,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-02-01 00:00:00,5.686750999,-340.601762,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-03-01 00:00:00,5.403045939,-341.351249,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-04-01 00:00:00,5.119340879,-342.100736,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-05-01 00:00:00,4.835635819,-342.850223,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-06-01 00:00:00,4.551930759,-343.59971,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-07-01 00:00:00,4.268225699,-344.349197,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-08-01 00:00:00,3.984520639,-345.098684,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-09-01 00:00:00,3.700815579,-345.848171,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-10-01 00:00:00,3.417110519,-346.597658,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-11-01 00:00:00,3.133405459,-347.347145,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2064-12-01 00:00:00,2.849700399,-348.096632,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-01-01 00:00:00,2.56599534,-348.846119,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-02-01 00:00:00,2.28229028,-349.595606,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-03-01 00:00:00,1.99858522,-350.345093,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-04-01 00:00:00,1.71488016,-351.09458,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-05-01 00:00:00,1.4311751,-351.844067,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-06-01 00:00:00,1.14747004,-352.593554,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-07-01 00:00:00,0.86376498,-353.343041,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-08-01 00:00:00,0.58005992,-354.092528,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-09-01 00:00:00,0.29635486,-354.842015,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-10-01 00:00:00,0.0126498,-355.5915021,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-11-01 00:00:00,-0.27105526,-356.3409891,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2065-12-01 00:00:00,-0.55476032,-357.0904761,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-01-01 00:00:00,-0.838465379,-357.8399631,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-02-01 00:00:00,-1.122170439,-358.5894501,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-03-01 00:00:00,-1.405875499,-359.3389371,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-04-01 00:00:00,-1.689580559,-360.0884241,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-05-01 00:00:00,-1.973285619,-360.8379111,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-06-01 00:00:00,-2.256990679,-361.5873981,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-07-01 00:00:00,-2.540695739,-362.3368851,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-08-01 00:00:00,-2.824400799,-363.0863721,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-09-01 00:00:00,-3.108105859,-363.8358591,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-10-01 00:00:00,-3.391810919,-364.5853461,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-11-01 00:00:00,-3.675515979,-365.3348331,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2066-12-01 00:00:00,-3.959221039,-366.0843201,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-01-01 00:00:00,-4.242926099,-366.8338071,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-02-01 00:00:00,-4.526631158,-367.5832941,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-03-01 00:00:00,-4.810336218,-368.3327811,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-04-01 00:00:00,-5.094041278,-369.0822681,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-05-01 00:00:00,-5.377746338,-369.8317551,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-06-01 00:00:00,-5.661451398,-370.5812421,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-07-01 00:00:00,-5.945156458,-371.3307291,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-08-01 00:00:00,-6.228861518,-372.0802161,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-09-01 00:00:00,-6.512566578,-372.8297031,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-10-01 00:00:00,-6.796271638,-373.5791902,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-11-01 00:00:00,-7.079976698,-374.3286772,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2067-12-01 00:00:00,-7.363681758,-375.0781642,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-01-01 00:00:00,-7.647386818,-375.8276512,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-02-01 00:00:00,-7.931091877,-376.5771382,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-03-01 00:00:00,-8.214796937,-377.3266252,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-04-01 00:00:00,-8.498501997,-378.0761122,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-05-01 00:00:00,-8.782207057,-378.8255992,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-06-01 00:00:00,-9.065912117,-379.5750862,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-07-01 00:00:00,-9.349617177,-380.3245732,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-08-01 00:00:00,-9.633322237,-381.0740602,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-09-01 00:00:00,-9.917027297,-381.8235472,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-10-01 00:00:00,-10.20073236,-382.5730342,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-11-01 00:00:00,-10.48443742,-383.3225212,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2068-12-01 00:00:00,-10.76814248,-384.0720082,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-01-01 00:00:00,-11.05184754,-384.8214952,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-02-01 00:00:00,-11.3355526,-385.5709822,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-03-01 00:00:00,-11.61925766,-386.3204692,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-04-01 00:00:00,-11.90296272,-387.0699562,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-05-01 00:00:00,-12.18666778,-387.8194432,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-06-01 00:00:00,-12.47037284,-388.5689302,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-07-01 00:00:00,-12.7540779,-389.3184172,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-08-01 00:00:00,-13.03778296,-390.0679042,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-09-01 00:00:00,-13.32148802,-390.8173912,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-10-01 00:00:00,-13.60519308,-391.5668782,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-11-01 00:00:00,-13.88889814,-392.3163653,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
2069-12-01 00:00:00,-14.1726032,-393.0658523,107.89,-6.838666667,86.49,28.27,,,,,220.67,194.1366667,,,,,,
